id,msg_sum,msg_avg,rec_sum,rec_avg,msg_word_count,rec_word_count
368,16.47,2.7449999999999997,0,,6,0
367,6.49,3.245,0,,2,0
367,3.68,3.68,0,,1,0
368,0,,0,,0,0
367,3.68,3.68,0,,1,0
368,28.92,2.224615384615385,0,,13,0
367,10.66,2.665,0,,4,0
368,2.0,2.0,0,,1,0
367,18.29,2.6128571428571425,0,,7,0
368,4.82,2.41,0,,2,0
367,5.859999999999999,2.9299999999999997,0,,2,0
368,7.7,2.566666666666667,0,,3,0
367,2.45,2.45,0,,1,0
368,9.04,3.013333333333333,0,,3,0
367,10.150000000000002,2.5375000000000005,0,,4,0
368,15.469999999999999,2.578333333333333,0,,6,0
367,20.54,2.934285714285714,0,,7,0
368,28.28,3.1422222222222222,0,,9,0
367,3.83,3.83,0,,1,0
368,21.86,2.428888888888889,0,,9,0
367,1.93,1.93,0,,1,0
368,13.239999999999998,2.2066666666666666,0,,6,0
367,6.06,2.02,0,,3,0
368,10.870000000000001,2.1740000000000004,0,,5,0
367,15.360000000000001,1.9200000000000002,0,,8,0
368,1.89,1.89,0,,1,0
367,10.4,2.08,0,,5,0
368,19.779999999999998,2.1977777777777776,0,,9,0
367,22.78,2.070909090909091,0,,11,0
368,5.4,1.8,0,,3,0
367,10.69,2.138,0,,5,0
368,7.0,2.3333333333333335,0,,3,0
367,2.84,1.42,0,,2,0
368,18.23,2.0255555555555556,0,,9,0
367,21.61,2.161,0,,10,0
368,19.380000000000003,2.768571428571429,0,,7,0
367,41.529999999999994,2.307222222222222,0,,18,0
368,4.88,4.88,0,,1,0
368,65.33000000000001,2.6132000000000004,0,,25,0
367,17.080000000000002,2.4400000000000004,0,,7,0
368,9.76,4.88,0,,2,0
367,12.99,2.165,0,,6,0
368,63.27000000000001,2.750869565217392,0,,23,0
367,11.68,2.336,0,,5,0
368,9.29,2.3225,0,,4,0
367,37.22,2.32625,0,,16,0
368,2.3,2.3,0,,1,0
368,10.940000000000001,1.8233333333333335,0,,6,0
367,24.189999999999998,3.0237499999999997,0,,8,0
368,15.84,2.64,0,,6,0
367,7.66,2.5533333333333332,0,,3,0
368,22.84,2.537777777777778,0,,9,0
367,12.099999999999998,2.4199999999999995,0,,5,0
368,20.75,2.59375,0,,8,0
367,34.480000000000004,2.6523076923076925,0,,13,0
368,21.880000000000003,3.125714285714286,0,,7,0
367,0,,0,,0,0
368,2.11,2.11,0,,1,0
367,15.810000000000002,2.6350000000000002,0,,6,0
368,30.760000000000005,3.0760000000000005,0,,10,0
368,73.33000000000001,2.2221212121212126,0,,33,0
367,1.89,1.89,0,,1,0
368,25.06,2.278181818181818,0,,11,0
367,1.89,1.89,0,,1,0
368,34.959999999999994,2.330666666666666,0,,15,0
367,10.22,2.555,0,,4,0
368,14.11,3.5275,0,,4,0
367,8.739999999999998,2.1849999999999996,0,,4,0
368,38.269999999999996,2.733571428571428,0,,14,0
367,21.25,3.5416666666666665,0,,6,0
367,38.53,2.5686666666666667,0,,15,0
368,21.36,2.136,0,,10,0
367,3.68,3.68,0,,1,0
368,13.28,2.6559999999999997,0,,5,0
367,1.63,1.63,0,,1,0
368,35.53,2.368666666666667,0,,15,0
367,12.240000000000002,1.7485714285714289,0,,7,0
368,12.46,2.0766666666666667,0,,6,0
367,25.800000000000004,2.866666666666667,0,,9,0
368,16.26,2.7100000000000004,0,,6,0
367,1.89,1.89,0,,1,0
368,18.740000000000002,2.6771428571428575,0,,7,0
367,24.860000000000003,2.7622222222222224,0,,9,0
368,22.75,2.5277777777777777,0,,9,0
367,5.79,2.895,0,,2,0
368,50.160000000000004,2.508,0,,20,0
367,21.14,2.114,0,,10,0
368,3.47,3.47,0,,1,0
367,14.399999999999999,3.5999999999999996,0,,4,0
368,3.47,3.47,0,,1,0
367,14.639999999999999,2.44,0,,6,0
368,7.859999999999999,2.6199999999999997,0,,3,0
367,2.0,2.0,0,,1,0
368,18.98,3.7960000000000003,0,,5,0
367,32.09,2.468461538461539,0,,13,0
368,2.45,2.45,0,,1,0
367,46.87,2.466842105263158,0,,19,0
368,28.580000000000002,2.381666666666667,0,,12,0
367,14.11,3.5275,0,,4,0
368,10.639999999999999,2.1279999999999997,0,,5,0
367,19.34,3.223333333333333,0,,6,0
368,25.87,2.8744444444444444,0,,9,0
367,20.19,3.365,0,,6,0
368,26.189999999999998,2.6189999999999998,0,,10,0
367,21.81,2.4233333333333333,0,,9,0
368,17.09,3.418,0,,5,0
368,12.99,4.33,0,,3,0
367,8.04,2.01,0,,4,0
368,47.19,2.949375,0,,16,0
367,7.59,1.8975,0,,4,0
368,18.76,2.345,0,,8,0
367,12.129999999999999,2.0216666666666665,0,,6,0
368,14.77,3.6925,0,,4,0
367,9.89,3.296666666666667,0,,3,0
368,9.89,3.296666666666667,0,,3,0
367,25.77,2.8633333333333333,0,,9,0
368,17.27,2.15875,0,,8,0
368,63.029999999999994,2.5212,0,,25,0
367,12.509999999999998,3.1274999999999995,0,,4,0
368,11.66,2.915,0,,4,0
367,7.1499999999999995,1.7874999999999999,0,,4,0
368,34.809999999999995,3.4809999999999994,0,,10,0
367,26.29,2.921111111111111,0,,9,0
367,5.31,1.7699999999999998,0,,3,0
368,55.74,2.4234782608695653,0,,23,0
367,14.63,2.926,0,,5,0
368,15.840000000000002,2.64,0,,6,0
367,13.079999999999998,2.1799999999999997,0,,6,0
368,11.31,2.262,0,,5,0
368,26.17,2.1808333333333336,0,,12,0
367,32.89,2.349285714285714,0,,14,0
368,15.69,1.96125,0,,8,0
368,28.16,2.56,0,,11,0
367,25.29,2.529,0,,10,0
368,17.240000000000002,3.4480000000000004,0,,5,0
367,6.3100000000000005,1.5775000000000001,0,,4,0
368,2.0,2.0,0,,1,0
367,14.290000000000001,2.858,0,,5,0
368,7.55,2.5166666666666666,0,,3,0
367,18.27,3.045,0,,6,0
368,4.33,4.33,0,,1,0
368,3.72,1.86,0,,2,0
367,15.100000000000001,2.516666666666667,0,,6,0
368,19.43,2.775714285714286,0,,7,0
367,15.1,2.157142857142857,0,,7,0
368,24.060000000000002,3.0075000000000003,0,,8,0
368,16.62,2.77,0,,6,0
368,9.89,2.4725,0,,4,0
367,43.09,2.1545,0,,20,0
367,27.829999999999995,2.1407692307692305,0,,13,0
368,24.730000000000004,2.0608333333333335,0,,12,0
368,170.41000000000003,2.400140845070423,0,,71,0
368,45.540000000000006,2.396842105263158,0,,19,0
367,1.89,1.89,0,,1,0
368,1.93,1.93,0,,1,0
367,18.71,1.871,0,,10,0
368,1.89,1.89,0,,1,0
372,30.950000000000003,2.579166666666667,0,,12,0
371,102.08,2.4304761904761905,0,,42,0
372,15.07,3.0140000000000002,0,,5,0
371,44.47999999999999,2.4711111111111106,0,,18,0
372,4.52,1.5066666666666666,0,,3,0
371,2.14,2.14,0,,1,0
372,3.36,1.68,0,,2,0
371,1.68,1.68,0,,1,0
372,48.550000000000004,2.311904761904762,0,,21,0
371,15.370000000000001,2.1957142857142857,0,,7,0
372,38.43,2.401875,0,,16,0
371,15.73,2.6216666666666666,0,,6,0
372,54.710000000000015,2.3786956521739135,0,,23,0
371,5.24,1.7466666666666668,0,,3,0
372,15.82,1.9775,0,,8,0
371,77.05000000000001,2.2661764705882357,0,,34,0
372,73.51,2.722592592592593,0,,27,0
371,17.95,2.9916666666666667,0,,6,0
372,3.92,3.92,0,,1,0
371,30.44,2.1742857142857144,0,,14,0
372,40.519999999999996,2.701333333333333,0,,15,0
371,19.889999999999997,2.2099999999999995,0,,9,0
372,25.54,2.8377777777777777,0,,9,0
371,2.45,2.45,0,,1,0
372,12.44,3.11,0,,4,0
371,14.81,2.4683333333333333,0,,6,0
371,9.08,3.026666666666667,0,,3,0
372,34.36,2.454285714285714,0,,14,0
371,36.42000000000001,2.4280000000000004,0,,15,0
372,86.78000000000002,2.3454054054054057,0,,37,0
371,39.56,2.6373333333333333,0,,15,0
372,10.399999999999999,2.5999999999999996,0,,4,0
371,71.29999999999998,2.2281249999999995,0,,32,0
372,2.11,2.11,0,,1,0
371,34.690000000000005,2.477857142857143,0,,14,0
371,107.39999999999999,2.334782608695652,0,,46,0
372,1.86,1.86,0,,1,0
371,88.87999999999998,2.2219999999999995,0,,40,0
372,2.11,2.11,0,,1,0
371,4.48,1.4933333333333334,0,,3,0
372,51.86,2.254782608695652,0,,23,0
371,115.13999999999996,2.2142307692307686,0,,52,0
372,7.19,1.7975,0,,4,0
371,11.22,3.74,0,,3,0
372,49.12999999999999,2.5857894736842097,0,,19,0
371,5.25,1.75,0,,3,0
372,104.02,2.0804,0,,50,0
371,38.099999999999994,2.5399999999999996,0,,15,0
371,275.1300000000001,2.3718103448275873,0,,116,0
372,21.37,2.3744444444444444,0,,9,0
371,11.93,1.9883333333333333,0,,6,0
372,0,,0,,0,0
371,19.78,2.197777777777778,0,,9,0
372,28.589999999999996,2.5990909090909087,0,,11,0
371,1.68,1.68,0,,1,0
372,39.24,2.802857142857143,0,,14,0
371,2.3,2.3,0,,1,0
372,2.11,2.11,0,,1,0
371,38.71,2.277058823529412,0,,17,0
372,11.760000000000002,2.9400000000000004,0,,4,0
371,23.68,2.368,0,,10,0
372,31.25,2.232142857142857,0,,14,0
371,13.310000000000002,3.3275000000000006,0,,4,0
372,114.20999999999998,2.5956818181818178,0,,44,0
371,40.62,2.53875,0,,16,0
372,12.03,2.4059999999999997,0,,5,0
371,102.91,2.4502380952380953,0,,42,0
372,28.430000000000003,2.369166666666667,0,,12,0
371,19.5,2.4375,0,,8,0
372,19.830000000000002,2.832857142857143,0,,7,0
371,8.71,2.1775,0,,4,0
372,16.68,2.085,0,,8,0
371,96.57,2.541315789473684,0,,38,0
372,10.67,2.134,0,,5,0
371,26.290000000000003,2.39,0,,11,0
372,50.78999999999999,2.1162499999999995,0,,24,0
371,22.810000000000002,3.258571428571429,0,,7,0
372,13.490000000000002,3.3725000000000005,0,,4,0
371,108.30999999999997,2.3545652173913036,0,,46,0
372,27.5,2.2916666666666665,0,,12,0
371,2.9299999999999997,1.4649999999999999,0,,2,0
372,6.02,1.505,0,,4,0
371,21.730000000000004,2.414444444444445,0,,9,0
372,13.94,2.3233333333333333,0,,6,0
371,4.66,2.33,0,,2,0
372,25.56,2.3236363636363637,0,,11,0
371,13.139999999999999,2.19,0,,6,0
372,10.24,2.048,0,,5,0
371,9.540000000000001,3.18,0,,3,0
372,28.019999999999996,2.547272727272727,0,,11,0
371,17.8,2.225,0,,8,0
372,19.259999999999998,2.1399999999999997,0,,9,0
371,15.690000000000001,2.2414285714285715,0,,7,0
372,20.049999999999997,2.2277777777777774,0,,9,0
371,11.829999999999998,1.9716666666666665,0,,6,0
372,34.37,2.4549999999999996,0,,14,0
371,2.47,1.235,0,,2,0
372,17.160000000000004,2.8600000000000008,0,,6,0
371,31.180000000000003,2.2271428571428573,0,,14,0
372,12.36,2.06,0,,6,0
371,24.320000000000004,2.2109090909090914,0,,11,0
372,2.84,1.42,0,,2,0
371,68.19000000000001,2.525555555555556,0,,27,0
372,14.73,2.1042857142857145,0,,7,0
371,17.78,1.9755555555555557,0,,9,0
372,33.82,2.415714285714286,0,,14,0
371,22.050000000000004,2.004545454545455,0,,11,0
372,1.68,1.68,0,,1,0
371,29.119999999999997,2.4266666666666663,0,,12,0
372,15.399999999999999,2.5666666666666664,0,,6,0
371,32.010000000000005,2.6675000000000004,0,,12,0
372,10.19,2.5475,0,,4,0
371,1.89,1.89,0,,1,0
372,12.23,2.446,0,,5,0
371,9.14,2.285,0,,4,0
372,2.45,2.45,0,,1,0
371,1.64,1.64,0,,1,0
371,22.18,2.464444444444444,0,,9,0
372,2.0,2.0,0,,1,0
371,3.94,1.97,0,,2,0
372,13.379999999999999,1.9114285714285713,0,,7,0
371,44.48000000000001,2.1180952380952385,0,,21,0
372,7.3999999999999995,1.8499999999999999,0,,4,0
371,5.720000000000001,1.906666666666667,0,,3,0
372,27.45,3.05,0,,9,0
371,41.08,2.5675,0,,16,0
372,30.560000000000002,2.546666666666667,0,,12,0
372,14.259999999999998,3.5649999999999995,0,,4,0
371,65.94,2.7475,0,,24,0
372,7.850000000000001,1.9625000000000004,0,,4,0
374,14.299999999999999,2.3833333333333333,0,,6,0
373,20.290000000000003,2.2544444444444447,0,,9,0
374,12.65,2.5300000000000002,0,,5,0
373,22.33,2.481111111111111,0,,9,0
374,7.1499999999999995,1.7874999999999999,0,,4,0
373,15.04,2.5066666666666664,0,,6,0
374,11.930000000000001,1.9883333333333335,0,,6,0
373,55.78,2.2312,0,,25,0
374,3.78,1.89,0,,2,0
373,10.559999999999999,2.6399999999999997,0,,4,0
374,18.15,2.5928571428571425,0,,7,0
373,124.25000000000001,2.300925925925926,0,,54,0
374,1.73,1.73,0,,1,0
373,8.58,2.145,0,,4,0
374,28.97,2.4141666666666666,0,,12,0
373,72.08000000000001,2.1200000000000006,0,,34,0
373,6.7700000000000005,1.6925000000000001,0,,4,0
374,18.759999999999998,3.1266666666666665,0,,6,0
373,21.560000000000002,1.9600000000000002,0,,11,0
374,0,,0,,0,0
373,43.88,2.0895238095238096,0,,21,0
374,1.82,1.82,0,,1,0
373,66.53999999999999,2.3764285714285713,0,,28,0
374,1.89,1.89,0,,1,0
373,12.48,2.08,0,,6,0
374,2.0,2.0,0,,1,0
373,8.200000000000001,2.733333333333334,0,,3,0
374,83.27000000000001,2.2505405405405408,0,,37,0
373,1.89,1.89,0,,1,0
374,69.60000000000001,2.047058823529412,0,,34,0
373,1.59,1.59,0,,1,0
374,86.57999999999998,2.3399999999999994,0,,37,0
373,1.85,1.85,0,,1,0
374,6.95,1.7375,0,,4,0
373,1.89,1.89,0,,1,0
374,17.81,1.9788888888888887,0,,9,0
373,2.34,2.34,0,,1,0
374,36.370000000000005,2.2731250000000003,0,,16,0
373,1.89,1.89,0,,1,0
374,19.34,2.4175,0,,8,0
373,0,,0,,0,0
374,35.34,2.3560000000000003,0,,15,0
373,0,,0,,0,0
374,101.28,2.4114285714285715,0,,42,0
373,4.33,4.33,0,,1,0
374,11.690000000000001,2.338,0,,5,0
373,1.96,1.96,0,,1,0
374,48.17,2.0943478260869566,0,,23,0
373,1.77,1.77,0,,1,0
374,1.89,1.89,0,,1,0
373,39.49,1.9745000000000001,0,,20,0
374,1.82,1.82,0,,1,0
373,38.84,2.5893333333333337,0,,15,0
374,38.11,2.381875,0,,16,0
373,92.52000000000001,2.313,0,,40,0
373,65.29999999999998,2.3321428571428564,0,,28,0
374,12.79,2.558,0,,5,0
373,1.89,1.89,0,,1,0
374,1.89,1.89,0,,1,0
373,38.33,2.1294444444444443,0,,18,0
374,3.07,3.07,0,,1,0
373,53.26000000000001,1.8365517241379314,0,,29,0
374,8.28,2.07,0,,4,0
373,80.36999999999999,2.1149999999999998,0,,38,0
374,1.46,1.46,0,,1,0
373,35.20000000000001,1.8526315789473689,0,,19,0
374,1.52,1.52,0,,1,0
373,27.849999999999994,1.9892857142857139,0,,14,0
374,28.049999999999997,2.1576923076923076,0,,13,0
373,1.89,1.89,0,,1,0
374,28.47,2.0335714285714284,0,,14,0
373,1.89,1.89,0,,1,0
374,15.2,2.1714285714285713,0,,7,0
373,0,,0,,0,0
374,109.50000000000003,1.9210526315789478,0,,57,0
373,2.03,2.03,0,,1,0
374,40.519999999999996,2.251111111111111,0,,18,0
373,5.67,1.89,0,,3,0
374,5.3,1.7666666666666666,0,,3,0
373,1.89,1.89,0,,1,0
374,35.459999999999994,2.5328571428571425,0,,14,0
373,1.89,1.89,0,,1,0
374,31.23,2.6025,0,,12,0
373,7.56,1.89,0,,4,0
374,17.12,2.14,0,,8,0
373,1.89,1.89,0,,1,0
374,19.62,2.4525,0,,8,0
373,1.89,1.89,0,,1,0
374,31.03,2.2164285714285716,0,,14,0
373,27.090000000000003,2.462727272727273,0,,11,0
374,24.34,2.0283333333333333,0,,12,0
373,0,,0,,0,0
374,1.89,1.89,0,,1,0
373,14.740000000000002,1.8425000000000002,0,,8,0
374,18.05,2.25625,0,,8,0
373,7.56,1.89,0,,4,0
374,13.469999999999999,2.2449999999999997,0,,6,0
373,2.8,2.8,0,,1,0
374,40.73,2.395882352941176,0,,17,0
373,11.04,1.8399999999999999,0,,6,0
374,48.81999999999999,2.8717647058823523,0,,17,0
373,1.89,1.89,0,,1,0
374,1.89,1.89,0,,1,0
373,1.89,1.89,0,,1,0
374,6.669999999999999,1.6674999999999998,0,,4,0
374,26.029999999999998,2.002307692307692,0,,13,0
373,0,,0,,0,0
374,86.12999999999998,2.3278378378378375,0,,37,0
373,3.66,3.66,0,,1,0
374,121.85999999999999,2.53875,0,,48,0
373,2.3,2.3,0,,1,0
374,28.38,2.183076923076923,0,,13,0
373,1.61,1.61,0,,1,0
374,22.4,2.8,0,,8,0
373,1.89,1.89,0,,1,0
374,1.89,1.89,0,,1,0
373,29.99,2.3069230769230766,0,,13,0
374,1.89,1.89,0,,1,0
373,16.310000000000002,2.3300000000000005,0,,7,0
374,9.31,3.1033333333333335,0,,3,0
373,19.62,2.18,0,,9,0
374,1.89,1.89,0,,1,0
373,43.379999999999995,2.4099999999999997,0,,18,0
374,1.89,1.89,0,,1,0
373,39.06999999999999,2.2982352941176467,0,,17,0
374,1.89,1.89,0,,1,0
373,13.68,2.28,0,,6,0
374,2.8,2.8,0,,1,0
373,11.739999999999998,2.348,0,,5,0
374,1.89,1.89,0,,1,0
373,15.65,1.95625,0,,8,0
374,1.89,1.89,0,,1,0
373,11.04,2.2079999999999997,0,,5,0
374,7.56,1.89,0,,4,0
374,81.31,2.463939393939394,0,,33,0
374,3.78,1.89,0,,2,0
373,26.47,2.205833333333333,0,,12,0
374,1.89,1.89,0,,1,0
373,2.96,2.96,0,,1,0
374,40.93,2.0465,0,,20,0
373,1.89,1.89,0,,1,0
374,32.3,2.1533333333333333,0,,15,0
373,17.68,2.525714285714286,0,,7,0
374,1.89,1.89,0,,1,0
373,1.89,1.89,0,,1,0
373,55.88,1.9957142857142858,0,,28,0
374,0,,0,,0,0
373,23.349999999999998,1.796153846153846,0,,13,0
374,1.54,1.54,0,,1,0
373,68.19999999999999,2.0666666666666664,0,,33,0
374,12.79,2.558,0,,5,0
373,1.89,1.89,0,,1,0
374,27.360000000000007,2.2800000000000007,0,,12,0
373,2.28,2.28,0,,1,0
374,6.43,2.143333333333333,0,,3,0
373,19.17,2.39625,0,,8,0
374,37.890000000000015,2.2288235294117658,0,,17,0
373,8.73,2.1825,0,,4,0
374,4.66,2.33,0,,2,0
373,53.50000000000001,2.14,0,,25,0
374,9.91,1.982,0,,5,0
374,180.25000000000003,2.310897435897436,0,,78,0
373,4.11,4.11,0,,1,0
374,20.55,2.283333333333333,0,,9,0
373,1.89,1.89,0,,1,0
374,16.95,2.11875,0,,8,0
373,1.7,1.7,0,,1,0
374,181.26000000000002,2.4168000000000003,0,,75,0
373,2.0,2.0,0,,1,0
374,19.799999999999997,1.9799999999999998,0,,10,0
374,2.04,2.04,0,,1,0
373,24.36,2.03,0,,12,0
374,33.43000000000001,2.3878571428571433,0,,14,0
373,1.89,1.89,0,,1,0
374,19.38,2.7685714285714282,0,,7,0
373,23.939999999999998,2.3939999999999997,0,,10,0
374,14.37,2.395,0,,6,0
374,23.65,1.9708333333333332,0,,12,0
373,33.99,2.124375,0,,16,0
374,1.89,1.89,0,,1,0
373,3.36,1.68,0,,2,0
374,32.22,2.148,0,,15,0
374,30.189999999999998,2.0126666666666666,0,,15,0
373,4.96,1.6533333333333333,0,,3,0
374,27.35,2.4863636363636363,0,,11,0
373,8.129999999999999,2.7099999999999995,0,,3,0
374,4.93,1.6433333333333333,0,,3,0
373,3.36,1.68,0,,2,0
374,13.17,2.634,0,,5,0
373,4.82,2.41,0,,2,0
373,7.799999999999999,1.9499999999999997,0,,4,0
374,69.41000000000001,2.1033333333333335,0,,33,0
373,6.89,2.2966666666666664,0,,3,0
374,13.29,1.8985714285714284,0,,7,0
374,1.89,1.89,0,,1,0
373,5.98,1.9933333333333334,0,,3,0
374,2.04,2.04,0,,1,0
373,87.78,2.31,0,,38,0
374,0,,0,,0,0
373,39.89,2.216111111111111,0,,18,0
343,1.89,1.89,0,,1,0
373,18.59,2.0655555555555556,0,,9,0
374,2.11,2.11,0,,1,0
373,2.32,2.32,0,,1,0
373,124.18000000000002,2.3430188679245285,0,,53,0
374,1.89,1.89,0,,1,0
373,11.739999999999998,1.9566666666666663,0,,6,0
374,1.77,1.77,0,,1,0
373,3.86,1.93,0,,2,0
374,14.8,2.96,0,,5,0
373,15.540000000000001,2.22,0,,7,0
374,3.39,3.39,0,,1,0
373,20.35,2.261111111111111,0,,9,0
374,1.89,1.89,0,,1,0
373,35.220000000000006,2.2012500000000004,0,,16,0
374,1.89,1.89,0,,1,0
373,33.339999999999996,2.0837499999999998,0,,16,0
374,0,,0,,0,0
373,64.69,2.3103571428571428,0,,28,0
374,3.83,3.83,0,,1,0
373,22.290000000000003,1.7146153846153849,0,,13,0
374,1.89,1.89,0,,1,0
373,141.01000000000002,2.274354838709678,0,,62,0
374,4.33,4.33,0,,1,0
373,58.85000000000001,2.17962962962963,0,,27,0
374,7.56,1.89,0,,4,0
373,18.96,1.8960000000000001,0,,10,0
374,1.89,1.89,0,,1,0
373,12.899999999999999,1.8428571428571427,0,,7,0
374,69.74000000000001,2.1793750000000003,0,,32,0
373,3.92,3.92,0,,1,0
373,56.120000000000005,2.3383333333333334,0,,24,0
373,2.81,2.81,0,,1,0
374,51.13,2.2230434782608697,0,,23,0
373,1.9,1.9,0,,1,0
374,15.51,2.2157142857142857,0,,7,0
373,1.93,1.93,0,,1,0
374,18.34,2.62,0,,7,0
374,74.01999999999998,2.3131249999999994,0,,32,0
373,1.89,1.89,0,,1,0
374,16.76,2.3942857142857146,0,,7,0
373,1.89,1.89,0,,1,0
374,25.319999999999997,2.11,0,,12,0
373,6.109999999999999,2.0366666666666666,0,,3,0
374,1.89,1.89,0,,1,0
373,1.89,1.89,0,,1,0
374,1.89,1.89,0,,1,0
373,13.309999999999999,2.2183333333333333,0,,6,0
374,21.550000000000004,1.9590909090909094,0,,11,0
373,8.18,2.045,0,,4,0
374,23.889999999999997,2.389,0,,10,0
373,1.89,1.89,0,,1,0
374,31.380000000000003,2.092,0,,15,0
373,1.68,1.68,0,,1,0
374,1.89,1.89,0,,1,0
374,55.86,2.2344,0,,25,0
373,1.82,1.82,0,,1,0
374,98.25000000000003,2.090425531914894,0,,47,0
373,1.89,1.89,0,,1,0
374,23.6,2.1454545454545455,0,,11,0
373,1.54,1.54,0,,1,0
374,38.02,2.2364705882352944,0,,17,0
373,3.78,1.89,0,,2,0
374,1.46,1.46,0,,1,0
373,36.35,2.0194444444444444,0,,18,0
374,1.89,1.89,0,,1,0
373,10.54,3.513333333333333,0,,3,0
374,5.67,1.89,0,,3,0
373,26.92,3.365,0,,8,0
374,35.7,1.9833333333333334,0,,18,0
373,1.89,1.89,0,,1,0
374,39.18,2.1766666666666667,0,,18,0
373,1.82,1.82,0,,1,0
374,74.69,2.4093548387096773,0,,31,0
373,1.89,1.89,0,,1,0
374,1.89,1.89,0,,1,0
376,12.65,2.5300000000000002,0,,5,0
376,23.529999999999998,3.361428571428571,0,,7,0
375,4.97,4.97,0,,1,0
376,8.92,2.23,0,,4,0
376,1.42,1.42,0,,1,0
375,14.98,2.4966666666666666,0,,6,0
376,41.379999999999995,2.2988888888888885,0,,18,0
375,21.279999999999998,2.6599999999999997,0,,8,0
376,11.69,3.8966666666666665,0,,3,0
375,15.07,2.152857142857143,0,,7,0
376,13.389999999999999,2.2316666666666665,0,,6,0
375,12.030000000000001,3.0075000000000003,0,,4,0
376,17.74,2.5342857142857143,0,,7,0
375,44.540000000000006,2.6200000000000006,0,,17,0
376,13.87,1.9814285714285713,0,,7,0
375,1.89,1.89,0,,1,0
376,14.25,2.375,0,,6,0
375,3.55,3.55,0,,1,0
376,10.399999999999999,2.5999999999999996,0,,4,0
375,3.53,3.53,0,,1,0
376,14.08,2.3466666666666667,0,,6,0
375,2.5,2.5,0,,1,0
376,8.9,2.225,0,,4,0
375,2.48,2.48,0,,1,0
376,35.03999999999999,2.3359999999999994,0,,15,0
376,1.22,1.22,0,,1,0
376,23.720000000000002,2.635555555555556,0,,9,0
375,16.810000000000002,2.4014285714285717,0,,7,0
376,28.529999999999998,2.8529999999999998,0,,10,0
375,2.81,2.81,0,,1,0
376,25.150000000000002,2.7944444444444447,0,,9,0
375,4.21,4.21,0,,1,0
376,45.29,2.830625,0,,16,0
375,3.07,3.07,0,,1,0
376,1.52,1.52,0,,1,0
375,27.61,2.761,0,,10,0
376,11.030000000000001,2.7575000000000003,0,,4,0
375,19.96,2.217777777777778,0,,9,0
376,37.22,2.32625,0,,16,0
376,7.26,1.815,0,,4,0
375,20.09,2.51125,0,,8,0
376,20.33,2.54125,0,,8,0
376,11.83,2.366,0,,5,0
376,19.880000000000003,3.9760000000000004,0,,5,0
375,1.9,1.9,0,,1,0
376,15.840000000000002,2.262857142857143,0,,7,0
375,13.680000000000001,2.2800000000000002,0,,6,0
376,9.280000000000001,2.3200000000000003,0,,4,0
376,16.36,3.272,0,,5,0
375,37.52000000000001,2.501333333333334,0,,15,0
376,6.96,1.74,0,,4,0
375,8.9,2.225,0,,4,0
376,2.97,2.97,0,,1,0
375,11.91,1.985,0,,6,0
376,7.06,3.53,0,,2,0
375,15.880000000000003,2.646666666666667,0,,6,0
375,17.07,3.414,0,,5,0
376,27.9,2.3249999999999997,0,,12,0
375,0,,0,,0,0
376,29.39,3.2655555555555558,0,,9,0
375,3.3,3.3,0,,1,0
376,10.940000000000001,2.7350000000000003,0,,4,0
375,3.47,3.47,0,,1,0
376,11.45,2.29,0,,5,0
375,2.45,2.45,0,,1,0
376,9.940000000000001,2.4850000000000003,0,,4,0
375,2.0,2.0,0,,1,0
376,8.7,1.7399999999999998,0,,5,0
375,6.15,1.5375,0,,4,0
376,6.42,2.14,0,,3,0
375,6.75,1.6875,0,,4,0
375,6.959999999999999,2.32,0,,3,0
376,20.19,2.2433333333333336,0,,9,0
375,3.04,3.04,0,,1,0
376,11.71,1.9516666666666669,0,,6,0
375,0,,0,,0,0
376,48.31999999999999,2.684444444444444,0,,18,0
375,18.42,3.0700000000000003,0,,6,0
376,18.160000000000004,2.5942857142857148,0,,7,0
375,2.75,2.75,0,,1,0
376,29.689999999999998,2.2838461538461536,0,,13,0
375,13.870000000000001,2.311666666666667,0,,6,0
376,35.84,2.56,0,,14,0
375,10.97,3.6566666666666667,0,,3,0
376,4.92,2.46,0,,2,0
375,2.46,2.46,0,,1,0
376,20.51,1.7091666666666667,0,,12,0
375,12.29,2.4579999999999997,0,,5,0
376,26.090000000000003,2.174166666666667,0,,12,0
375,10.63,2.1260000000000003,0,,5,0
376,20.43,2.043,0,,10,0
375,1.54,1.54,0,,1,0
376,17.27,1.9188888888888889,0,,9,0
375,1.55,1.55,0,,1,0
376,71.31,2.3770000000000002,0,,30,0
375,20.06,2.8657142857142857,0,,7,0
376,2.0,2.0,0,,1,0
375,1.43,1.43,0,,1,0
375,9.46,3.1533333333333338,0,,3,0
376,8.59,2.1475,0,,4,0
375,1.48,1.48,0,,1,0
376,27.56,2.756,0,,10,0
376,30.540000000000006,2.5450000000000004,0,,12,0
375,2.14,2.14,0,,1,0
375,20.41,2.55125,0,,8,0
376,10.03,2.5075,0,,4,0
375,16.49,2.748333333333333,0,,6,0
376,35.84,2.986666666666667,0,,12,0
375,1.89,1.89,0,,1,0
376,18.84,2.355,0,,8,0
375,2.2,2.2,0,,1,0
376,35.529999999999994,2.960833333333333,0,,12,0
376,30.909999999999997,2.8099999999999996,0,,11,0
376,2.92,1.46,0,,2,0
375,9.43,2.3575,0,,4,0
376,15.44,3.088,0,,5,0
375,4.83,4.83,0,,1,0
